trail_id,gpx_id,current_poi_id,next_poi_id,section_id,spend_time,avg_temp,avg_RH,max_precip,distance,elevation_range,elevation_change,elevation_gain,elevation_loss,high_elevation,max_slope_percent,max_slope_degrees,max_slope_point,slope_std_dev,slope_variance,slope_freq_dist,accumulated_time,accumulated_distance
12,12-0041,123,125,12-001,0 days 00:32:27.952213,5.6,54,0,676.99,107.2,158.32,107.2,0,FALSE,26.43,14.8,"(24.385896, 121.297165)",3.67,13.5,"{'<-15°': 0.0, '-15°~-10°': 0.0, '-10°~-5°': 0.0, '-5°~-1°': 0.0, '-1°~1°': 7.69, '1°~5°': 7.69, '5°~10°': 53.85, '10°~15°': 30.77, '>15°': 0.0}",0 days 00:32:27.952213,676.99
12,12-0041,125,128,12-002,0 days 02:18:34.047787,6.1,56,0,2450.98,677.4,276.38,677.4,0,TRUE,250.82,68.26,"(24.383570, 121.286426)",9.63,92.67,"{'<-15°': 0.0, '-15°~-10°': 0.0, '-10°~-5°': 0.0, '-5°~-1°': 0.0, '-1°~1°': 3.39, '1°~5°': 6.78, '5°~10°': 16.95, '10°~15°': 27.12, '>15°': 45.76}",0 days 02:51:02,3127.97
12,12-0041,128,129,12-003,0 days 00:52:12,6.6,58,0,983.17,193.8,197.14,193.8,0,TRUE,46.96,25.15,"(24.388687, 121.272073)",7.52,56.51,"{'<-15°': 0.0, '-15°~-10°': 0.0, '-10°~-5°': 0.0, '-5°~-1°': 0.0, '-1°~1°': 7.69, '1°~5°': 38.46, '5°~10°': 30.77, '10°~15°': 7.69, '>15°': 15.38}",0 days 03:43:14,4111.14
12,12-0041,129,128,12-004,0 days 01:24:52,6.6,61.5,0,983.17,193.8,-197.14,0,193.8,TRUE,-46.96,-25.15,"(24.389007, 121.272381)",7.52,56.51,"{'<-15°': 15.38, '-15°~-10°': 7.69, '-10°~-5°': 30.77, '-5°~-1°': 38.46, '-1°~1°': 7.69, '1°~5°': 0.0, '5°~10°': 0.0, '10°~15°': 0.0, '>15°': 0.0}",0 days 05:08:06,5094.31
12,12-0041,128,125,12-005,0 days 01:29:33,6.7,66.8,0,2450.98,677.4,-276.38,0,677.4,TRUE,-250.82,-68.26,"(24.383677, 121.286523)",9.63,92.67,"{'<-15°': 45.76, '-15°~-10°': 27.12, '-10°~-5°': 16.95, '-5°~-1°': 6.78, '-1°~1°': 3.39, '1°~5°': 0.0, '5°~10°': 0.0, '10°~15°': 0.0, '>15°': 0.0}",0 days 06:37:39,7545.29
12,12-0041,125,123,12-006,0 days 00:27:13,6.7,70.2,0,676.99,107.2,-158.32,0,107.2,FALSE,-26.43,-14.8,"(24.385593, 121.297482)",3.67,13.5,"{'<-15°': 0.0, '-15°~-10°': 30.77, '-10°~-5°': 53.85, '-5°~-1°': 7.69, '-1°~1°': 7.69, '1°~5°': 0.0, '5°~10°': 0.0, '10°~15°': 0.0, '>15°': 0.0}",0 days 07:04:52,8222.28
12,12-0042,123,125,12-001,0 days 00:35:42,7.8,69.2,0,676.99,107.2,158.32,107.2,0,FALSE,26.43,14.8,"(24.385896, 121.297165)",3.67,13.5,"{'<-15°': 0.0, '-15°~-10°': 0.0, '-10°~-5°': 0.0, '-5°~-1°': 0.0, '-1°~1°': 7.69, '1°~5°': 7.69, '5°~10°': 53.85, '10°~15°': 30.77, '>15°': 0.0}",0 days 00:26:44,676.99
12,12-0042,125,128,12-002,0 days 02:56:30,8.3,72.4,0,2450.98,677.4,276.38,677.4,0,TRUE,250.82,68.26,"(24.383570, 121.286426)",9.63,92.67,"{'<-15°': 0.0, '-15°~-10°': 0.0, '-10°~-5°': 0.0, '-5°~-1°': 0.0, '-1°~1°': 3.39, '1°~5°': 6.78, '5°~10°': 16.95, '10°~15°': 27.12, '>15°': 45.76}",0 days 02:03:00,3127.97
12,12-0042,128,129,12-003,0 days 00:50:02,8.9,76.8,0,983.17,193.8,197.14,193.8,0,TRUE,46.96,25.15,"(24.388687, 121.272073)",7.52,56.51,"{'<-15°': 0.0, '-15°~-10°': 0.0, '-10°~-5°': 0.0, '-5°~-1°': 0.0, '-1°~1°': 7.69, '1°~5°': 38.46, '5°~10°': 30.77, '10°~15°': 7.69, '>15°': 15.38}",0 days 03:13:15,4111.14
12,12-0042,129,128,12-004,0 days 01:10:15,9.2,78.9,0,983.17,193.8,-197.14,0,193.8,TRUE,-46.96,-25.15,"(24.389007, 121.272381)",7.52,56.51,"{'<-15°': 15.38, '-15°~-10°': 7.69, '-10°~-5°': 30.77, '-5°~-1°': 38.46, '-1°~1°': 7.69, '1°~5°': 0.0, '5°~10°': 0.0, '10°~15°': 0.0, '>15°': 0.0}",0 days 04:03:17,5094.31
12,12-0042,128,125,12-005,0 days 01:36:16,7.7,89,0,2450.98,677.4,-276.38,0,677.4,TRUE,-250.82,-68.26,"(24.383677, 121.286523)",9.63,92.67,"{'<-15°': 45.76, '-15°~-10°': 27.12, '-10°~-5°': 16.95, '-5°~-1°': 6.78, '-1°~1°': 3.39, '1°~5°': 0.0, '5°~10°': 0.0, '10°~15°': 0.0, '>15°': 0.0}",0 days 04:38:59,5771.3
12,12-0042,125,123,12-006,0 days 00:26:44,6,98,0,676.99,107.2,-158.32,0,107.2,FALSE,-26.43,-14.8,"(24.385593, 121.297482)",3.67,13.5,"{'<-15°': 0.0, '-15°~-10°': 30.77, '-10°~-5°': 53.85, '-5°~-1°': 7.69, '-1°~1°': 7.69, '1°~5°': 0.0, '5°~10°': 0.0, '10°~15°': 0.0, '>15°': 0.0}",0 days 07:35:29,8222.28
12,12-0043,123,125,12-001,0 days 00:34:50.681744,4.6,16,0,676.99,107.2,158.32,107.2,0,FALSE,26.43,14.8,"(24.385896, 121.297165)",3.67,13.5,"{'<-15°': 0.0, '-15°~-10°': 0.0, '-10°~-5°': 0.0, '-5°~-1°': 0.0, '-1°~1°': 7.69, '1°~5°': 7.69, '5°~10°': 53.85, '10°~15°': 30.77, '>15°': 0.0}",0 days 00:34:50.681744,676.99
12,12-0043,125,128,12-002,0 days 02:03:26.318256,5,19,0,2450.98,677.4,276.38,677.4,0,TRUE,250.82,68.26,"(24.383570, 121.286426)",9.63,92.67,"{'<-15°': 0.0, '-15°~-10°': 0.0, '-10°~-5°': 0.0, '-5°~-1°': 0.0, '-1°~1°': 3.39, '1°~5°': 6.78, '5°~10°': 16.95, '10°~15°': 27.12, '>15°': 45.76}",0 days 02:38:17,3127.97
12,12-0043,128,129,12-003,0 days 00:56:29,5.7,23.5,0,983.17,193.8,197.14,193.8,0,TRUE,46.96,25.15,"(24.388687, 121.272073)",7.52,56.51,"{'<-15°': 0.0, '-15°~-10°': 0.0, '-10°~-5°': 0.0, '-5°~-1°': 0.0, '-1°~1°': 7.69, '1°~5°': 38.46, '5°~10°': 30.77, '10°~15°': 7.69, '>15°': 15.38}",0 days 03:34:46,4111.14
12,12-0043,129,128,12-004,0 days 01:02:40,6.5,27,0,983.17,193.8,-197.14,0,193.8,TRUE,-46.96,-25.15,"(24.389007, 121.272381)",7.52,56.51,"{'<-15°': 15.38, '-15°~-10°': 7.69, '-10°~-5°': 30.77, '-5°~-1°': 38.46, '-1°~1°': 7.69, '1°~5°': 0.0, '5°~10°': 0.0, '10°~15°': 0.0, '>15°': 0.0}",0 days 04:37:26,5094.31
12,12-0043,128,125,12-005,0 days 01:36:34.898579,8.4,30.5,0,2450.98,677.4,-276.38,0,677.4,TRUE,-250.82,-68.26,"(24.383677, 121.286523)",9.63,92.67,"{'<-15°': 45.76, '-15°~-10°': 27.12, '-10°~-5°': 16.95, '-5°~-1°': 6.78, '-1°~1°': 3.39, '1°~5°': 0.0, '5°~10°': 0.0, '10°~15°': 0.0, '>15°': 0.0}",0 days 06:14:00.898579,7545.29
12,12-0043,125,123,12-006,0 days 00:17:20.101421,9.6,32,0,676.99,107.2,-158.32,0,107.2,FALSE,-26.43,-14.8,"(24.385593, 121.297482)",3.67,13.5,"{'<-15°': 0.0, '-15°~-10°': 30.77, '-10°~-5°': 53.85, '-5°~-1°': 7.69, '-1°~1°': 7.69, '1°~5°': 0.0, '5°~10°': 0.0, '10°~15°': 0.0, '>15°': 0.0}",0 days 06:31:21,8222.28
12,12-0044,123,125,12-001,0 days 00:46:28,-0.8,92.5,0,676.99,107.2,158.32,107.2,0,FALSE,26.43,14.8,"(24.385896, 121.297165)",3.67,13.5,"{'<-15°': 0.0, '-15°~-10°': 0.0, '-10°~-5°': 0.0, '-5°~-1°': 0.0, '-1°~1°': 7.69, '1°~5°': 7.69, '5°~10°': 53.85, '10°~15°': 30.77, '>15°': 0.0}",0 days 01:29:50,2450.98
12,12-0044,125,128,12-002,0 days 04:31:16.000542,-0.2,89,0,2450.98,677.4,276.38,677.4,0,TRUE,250.82,68.26,"(24.383570, 121.286426)",9.63,92.67,"{'<-15°': 0.0, '-15°~-10°': 0.0, '-10°~-5°': 0.0, '-5°~-1°': 0.0, '-1°~1°': 3.39, '1°~5°': 6.78, '5°~10°': 16.95, '10°~15°': 27.12, '>15°': 45.76}",0 days 02:42:00,3434.15
12,12-0044,128,129,12-003,0 days 00:00:13.999458,-0.2,92,0,983.17,193.8,197.14,193.8,0,TRUE,46.96,25.15,"(24.388687, 121.272073)",7.52,56.51,"{'<-15°': 0.0, '-15°~-10°': 0.0, '-10°~-5°': 0.0, '-5°~-1°': 0.0, '-1°~1°': 7.69, '1°~5°': 38.46, '5°~10°': 30.77, '10°~15°': 7.69, '>15°': 15.38}",0 days 03:02:06,4111.14
12,12-0044,129,128,12-004,0 days 01:12:10,1,94.5,0,983.17,193.8,-197.14,0,193.8,TRUE,-46.96,-25.15,"(24.389007, 121.272381)",7.52,56.51,"{'<-15°': 15.38, '-15°~-10°': 7.69, '-10°~-5°': 30.77, '-5°~-1°': 38.46, '-1°~1°': 7.69, '1°~5°': 0.0, '5°~10°': 0.0, '10°~15°': 0.0, '>15°': 0.0}",0 days 07:33:22.000542,6562.12
12,12-0044,128,125,12-005,0 days 01:29:50,3,94.5,0,2450.98,677.4,-276.38,0,677.4,TRUE,-250.82,-68.26,"(24.383677, 121.286523)",9.63,92.67,"{'<-15°': 45.76, '-15°~-10°': 27.12, '-10°~-5°': 16.95, '-5°~-1°': 6.78, '-1°~1°': 3.39, '1°~5°': 0.0, '5°~10°': 0.0, '10°~15°': 0.0, '>15°': 0.0}",0 days 07:33:36,7545.29
12,12-0044,125,123,12-006,0 days 00:20:06,3.8,92,0,676.99,107.2,-158.32,0,107.2,FALSE,-26.43,-14.8,"(24.385593, 121.297482)",3.67,13.5,"{'<-15°': 0.0, '-15°~-10°': 30.77, '-10°~-5°': 53.85, '-5°~-1°': 7.69, '-1°~1°': 7.69, '1°~5°': 0.0, '5°~10°': 0.0, '10°~15°': 0.0, '>15°': 0.0}",0 days 08:20:04,8222.28
12,12-0045,123,125,12-001,0 days 00:44:57,6.6,6.8,0,676.99,107.2,158.32,107.2,0,FALSE,26.43,14.8,"(24.385896, 121.297165)",3.67,13.5,"{'<-15°': 0.0, '-15°~-10°': 0.0, '-10°~-5°': 0.0, '-5°~-1°': 0.0, '-1°~1°': 7.69, '1°~5°': 7.69, '5°~10°': 53.85, '10°~15°': 30.77, '>15°': 0.0}",0 days 00:44:57,676.99
12,12-0045,125,128,12-002,0 days 02:44:42,8.1,7.2,0,2450.98,677.4,276.38,677.4,0,TRUE,250.82,68.26,"(24.383570, 121.286426)",9.63,92.67,"{'<-15°': 0.0, '-15°~-10°': 0.0, '-10°~-5°': 0.0, '-5°~-1°': 0.0, '-1°~1°': 3.39, '1°~5°': 6.78, '5°~10°': 16.95, '10°~15°': 27.12, '>15°': 45.76}",0 days 03:29:39,3127.97
12,12-0045,128,129,12-003,0 days 01:07:26,9.5,7.5,0,983.17,193.8,197.14,193.8,0,TRUE,46.96,25.15,"(24.388687, 121.272073)",7.52,56.51,"{'<-15°': 0.0, '-15°~-10°': 0.0, '-10°~-5°': 0.0, '-5°~-1°': 0.0, '-1°~1°': 7.69, '1°~5°': 38.46, '5°~10°': 30.77, '10°~15°': 7.69, '>15°': 15.38}",0 days 04:37:05,4111.14
12,12-0045,129,128,12-004,0 days 01:52:52,10.9,12,0,983.17,193.8,-197.14,0,193.8,TRUE,-46.96,-25.15,"(24.389007, 121.272381)",7.52,56.51,"{'<-15°': 15.38, '-15°~-10°': 7.69, '-10°~-5°': 30.77, '-5°~-1°': 38.46, '-1°~1°': 7.69, '1°~5°': 0.0, '5°~10°': 0.0, '10°~15°': 0.0, '>15°': 0.0}",0 days 06:29:57,5094.31
12,12-0045,128,125,12-005,0 days 02:17:03,12.4,22,0,2450.98,677.4,-276.38,0,677.4,TRUE,-250.82,-68.26,"(24.383677, 121.286523)",9.63,92.67,"{'<-15°': 45.76, '-15°~-10°': 27.12, '-10°~-5°': 16.95, '-5°~-1°': 6.78, '-1°~1°': 3.39, '1°~5°': 0.0, '5°~10°': 0.0, '10°~15°': 0.0, '>15°': 0.0}",0 days 08:47:00,7545.29
12,12-0045,125,123,12-006,0 days 00:33:14,12.8,28.5,0,676.99,107.2,-158.32,0,107.2,FALSE,-26.43,-14.8,"(24.385593, 121.297482)",3.67,13.5,"{'<-15°': 0.0, '-15°~-10°': 30.77, '-10°~-5°': 53.85, '-5°~-1°': 7.69, '-1°~1°': 7.69, '1°~5°': 0.0, '5°~10°': 0.0, '10°~15°': 0.0, '>15°': 0.0}",0 days 09:20:14,8222.28
12,12-0046,123,125,12-001,0 days 00:39:06.284541,7.2,49,0,676.99,107.2,158.32,107.2,0,FALSE,26.43,14.8,"(24.385896, 121.297165)",3.67,13.5,"{'<-15°': 0.0, '-15°~-10°': 0.0, '-10°~-5°': 0.0, '-5°~-1°': 0.0, '-1°~1°': 7.69, '1°~5°': 7.69, '5°~10°': 53.85, '10°~15°': 30.77, '>15°': 0.0}",0 days 00:28:07,676.99
12,12-0046,125,128,12-002,0 days 03:05:45.800532,9.7,47,0,2450.98,677.4,276.38,677.4,0,TRUE,250.82,68.26,"(24.383570, 121.286426)",9.63,92.67,"{'<-15°': 0.0, '-15°~-10°': 0.0, '-10°~-5°': 0.0, '-5°~-1°': 0.0, '-1°~1°': 3.39, '1°~5°': 6.78, '5°~10°': 16.95, '10°~15°': 27.12, '>15°': 45.76}",0 days 02:57:31,3127.97
12,12-0046,128,129,12-003,0 days 00:59:07.914927,10.6,48,0,983.17,193.8,197.14,193.8,0,TRUE,46.96,25.15,"(24.388687, 121.272073)",7.52,56.51,"{'<-15°': 0.0, '-15°~-10°': 0.0, '-10°~-5°': 0.0, '-5°~-1°': 0.0, '-1°~1°': 7.69, '1°~5°': 38.46, '5°~10°': 30.77, '10°~15°': 7.69, '>15°': 15.38}",0 days 04:39:39,4111.14
12,12-0046,129,128,12-004,0 days 01:42:08,9.8,52,0,983.17,193.8,-197.14,0,193.8,TRUE,-46.96,-25.15,"(24.389007, 121.272381)",7.52,56.51,"{'<-15°': 15.38, '-15°~-10°': 7.69, '-10°~-5°': 30.77, '-5°~-1°': 38.46, '-1°~1°': 7.69, '1°~5°': 0.0, '5°~10°': 0.0, '10°~15°': 0.0, '>15°': 0.0}",0 days 07:45:24.800532,6562.12
12,12-0046,128,125,12-005,0 days 02:29:24,6.7,67.5,0,2450.98,677.4,-276.38,0,677.4,TRUE,-250.82,-68.26,"(24.383677, 121.286523)",9.63,92.67,"{'<-15°': 45.76, '-15°~-10°': 27.12, '-10°~-5°': 16.95, '-5°~-1°': 6.78, '-1°~1°': 3.39, '1°~5°': 0.0, '5°~10°': 0.0, '10°~15°': 0.0, '>15°': 0.0}",0 days 08:24:31.085073,7239.11
12,12-0046,125,123,12-006,0 days 00:28:07,4.2,81,0,676.99,107.2,-158.32,0,107.2,FALSE,-26.43,-14.8,"(24.385593, 121.297482)",3.67,13.5,"{'<-15°': 0.0, '-15°~-10°': 30.77, '-10°~-5°': 53.85, '-5°~-1°': 7.69, '-1°~1°': 7.69, '1°~5°': 0.0, '5°~10°': 0.0, '10°~15°': 0.0, '>15°': 0.0}",0 days 09:23:39,8222.28
12,12-0047,123,125,12-001,0 days 01:03:58,8.7,17.5,0,676.99,107.2,158.32,107.2,0,FALSE,26.43,14.8,"(24.385896, 121.297165)",3.67,13.5,"{'<-15°': 0.0, '-15°~-10°': 0.0, '-10°~-5°': 0.0, '-5°~-1°': 0.0, '-1°~1°': 7.69, '1°~5°': 7.69, '5°~10°': 53.85, '10°~15°': 30.77, '>15°': 0.0}",0 days 01:03:58,676.99
12,12-0047,125,128,12-002,0 days 03:30:31,8,36.5,0,2450.98,677.4,276.38,677.4,0,TRUE,250.82,68.26,"(24.383570, 121.286426)",9.63,92.67,"{'<-15°': 0.0, '-15°~-10°': 0.0, '-10°~-5°': 0.0, '-5°~-1°': 0.0, '-1°~1°': 3.39, '1°~5°': 6.78, '5°~10°': 16.95, '10°~15°': 27.12, '>15°': 45.76}",0 days 04:34:29,3127.97
12,12-0047,128,129,12-003,0 days 01:14:18,9.7,53,0,983.17,193.8,197.14,193.8,0,TRUE,46.96,25.15,"(24.388687, 121.272073)",7.52,56.51,"{'<-15°': 0.0, '-15°~-10°': 0.0, '-10°~-5°': 0.0, '-5°~-1°': 0.0, '-1°~1°': 7.69, '1°~5°': 38.46, '5°~10°': 30.77, '10°~15°': 7.69, '>15°': 15.38}",0 days 05:48:47,4111.14
12,12-0047,129,128,12-004,0 days 01:21:21.340343,12.6,36.5,0,983.17,193.8,-197.14,0,193.8,TRUE,-46.96,-25.15,"(24.389007, 121.272381)",7.52,56.51,"{'<-15°': 15.38, '-15°~-10°': 7.69, '-10°~-5°': 30.77, '-5°~-1°': 38.46, '-1°~1°': 7.69, '1°~5°': 0.0, '5°~10°': 0.0, '10°~15°': 0.0, '>15°': 0.0}",0 days 07:10:08.340343,5094.31
12,12-0047,128,125,12-005,0 days 02:19:56.336696,14,28,0,2450.98,677.4,-276.38,0,677.4,TRUE,-250.82,-68.26,"(24.383677, 121.286523)",9.63,92.67,"{'<-15°': 45.76, '-15°~-10°': 27.12, '-10°~-5°': 16.95, '-5°~-1°': 6.78, '-1°~1°': 3.39, '1°~5°': 0.0, '5°~10°': 0.0, '10°~15°': 0.0, '>15°': 0.0}",0 days 09:30:04.677039,7545.29
12,12-0047,125,123,12-006,0 days 00:32:01.322961,15.4,30,0,676.99,107.2,-158.32,0,107.2,FALSE,-26.43,-14.8,"(24.385593, 121.297482)",3.67,13.5,"{'<-15°': 0.0, '-15°~-10°': 30.77, '-10°~-5°': 53.85, '-5°~-1°': 7.69, '-1°~1°': 7.69, '1°~5°': 0.0, '5°~10°': 0.0, '10°~15°': 0.0, '>15°': 0.0}",0 days 10:02:06,8222.28
12,12-0048,123,125,12-001,0 days 00:30:38,8.4,98,0,676.99,107.2,158.32,107.2,0,FALSE,26.43,14.8,"(24.385896, 121.297165)",3.67,13.5,"{'<-15°': 0.0, '-15°~-10°': 0.0, '-10°~-5°': 0.0, '-5°~-1°': 0.0, '-1°~1°': 7.69, '1°~5°': 7.69, '5°~10°': 53.85, '10°~15°': 30.77, '>15°': 0.0}",0 days 01:26:47,2450.98
12,12-0048,125,128,12-002,0 days 02:22:04.851259,9.3,96.8,0,2450.98,677.4,276.38,677.4,0,TRUE,250.82,68.26,"(24.383570, 121.286426)",9.63,92.67,"{'<-15°': 0.0, '-15°~-10°': 0.0, '-10°~-5°': 0.0, '-5°~-1°': 0.0, '-1°~1°': 3.39, '1°~5°': 6.78, '5°~10°': 16.95, '10°~15°': 27.12, '>15°': 45.76}",0 days 01:53:41,3127.97
12,12-0048,128,129,12-003,0 days 00:54:48.148741,10.6,96.2,0,983.17,193.8,197.14,193.8,0,TRUE,46.96,25.15,"(24.388687, 121.272073)",7.52,56.51,"{'<-15°': 0.0, '-15°~-10°': 0.0, '-10°~-5°': 0.0, '-5°~-1°': 0.0, '-1°~1°': 7.69, '1°~5°': 38.46, '5°~10°': 30.77, '10°~15°': 7.69, '>15°': 15.38}",0 days 03:29:21,4111.14
12,12-0048,129,128,12-004,0 days 01:35:40,10.9,95,0,983.17,193.8,-197.14,0,193.8,TRUE,-46.96,-25.15,"(24.389007, 121.272381)",7.52,56.51,"{'<-15°': 15.38, '-15°~-10°': 7.69, '-10°~-5°': 30.77, '-5°~-1°': 38.46, '-1°~1°': 7.69, '1°~5°': 0.0, '5°~10°': 0.0, '10°~15°': 0.0, '>15°': 0.0}",0 days 03:59:59,4788.13
12,12-0048,128,125,12-005,0 days 01:26:47,11,91,0,2450.98,677.4,-276.38,0,677.4,TRUE,-250.82,-68.26,"(24.383677, 121.286523)",9.63,92.67,"{'<-15°': 45.76, '-15°~-10°': 27.12, '-10°~-5°': 16.95, '-5°~-1°': 6.78, '-1°~1°': 3.39, '1°~5°': 0.0, '5°~10°': 0.0, '10°~15°': 0.0, '>15°': 0.0}",0 days 06:22:03.851259,7239.11
12,12-0048,125,123,12-006,0 days 00:26:54,11,90.5,0,676.99,107.2,-158.32,0,107.2,FALSE,-26.43,-14.8,"(24.385593, 121.297482)",3.67,13.5,"{'<-15°': 0.0, '-15°~-10°': 30.77, '-10°~-5°': 53.85, '-5°~-1°': 7.69, '-1°~1°': 7.69, '1°~5°': 0.0, '5°~10°': 0.0, '10°~15°': 0.0, '>15°': 0.0}",0 days 07:16:52,8222.28
12,12-0049,123,125,12-001,0 days 00:30:30,10.4,83.5,0,676.99,107.2,158.32,107.2,0,FALSE,26.43,14.8,"(24.385896, 121.297165)",3.67,13.5,"{'<-15°': 0.0, '-15°~-10°': 0.0, '-10°~-5°': 0.0, '-5°~-1°': 0.0, '-1°~1°': 7.69, '1°~5°': 7.69, '5°~10°': 53.85, '10°~15°': 30.77, '>15°': 0.0}",0 days 00:30:30,676.99
12,12-0049,125,128,12-002,0 days 02:37:27.637670,11.7,83.5,0,2450.98,677.4,276.38,677.4,0,TRUE,250.82,68.26,"(24.383570, 121.286426)",9.63,92.67,"{'<-15°': 0.0, '-15°~-10°': 0.0, '-10°~-5°': 0.0, '-5°~-1°': 0.0, '-1°~1°': 3.39, '1°~5°': 6.78, '5°~10°': 16.95, '10°~15°': 27.12, '>15°': 45.76}",0 days 03:07:57.637670,3127.97
12,12-0049,128,129,12-003,0 days 01:10:09.362330,12.8,80.5,0,983.17,193.8,197.14,193.8,0,TRUE,46.96,25.15,"(24.388687, 121.272073)",7.52,56.51,"{'<-15°': 0.0, '-15°~-10°': 0.0, '-10°~-5°': 0.0, '-5°~-1°': 0.0, '-1°~1°': 7.69, '1°~5°': 38.46, '5°~10°': 30.77, '10°~15°': 7.69, '>15°': 15.38}",0 days 04:18:07,4111.14
12,12-0049,129,128,12-004,0 days 00:53:49,12.3,79.5,0,983.17,193.8,-197.14,0,193.8,TRUE,-46.96,-25.15,"(24.389007, 121.272381)",7.52,56.51,"{'<-15°': 15.38, '-15°~-10°': 7.69, '-10°~-5°': 30.77, '-5°~-1°': 38.46, '-1°~1°': 7.69, '1°~5°': 0.0, '5°~10°': 0.0, '10°~15°': 0.0, '>15°': 0.0}",0 days 05:11:56,5094.31
12,12-0049,128,125,12-005,0 days 01:57:22,11.6,81.5,0,2450.98,677.4,-276.38,0,677.4,TRUE,-250.82,-68.26,"(24.383677, 121.286523)",9.63,92.67,"{'<-15°': 45.76, '-15°~-10°': 27.12, '-10°~-5°': 16.95, '-5°~-1°': 6.78, '-1°~1°': 3.39, '1°~5°': 0.0, '5°~10°': 0.0, '10°~15°': 0.0, '>15°': 0.0}",0 days 07:09:18,7545.29
12,12-0049,125,123,12-006,0 days 00:19:54,11.5,80,0,676.99,107.2,-158.32,0,107.2,FALSE,-26.43,-14.8,"(24.385593, 121.297482)",3.67,13.5,"{'<-15°': 0.0, '-15°~-10°': 30.77, '-10°~-5°': 53.85, '-5°~-1°': 7.69, '-1°~1°': 7.69, '1°~5°': 0.0, '5°~10°': 0.0, '10°~15°': 0.0, '>15°': 0.0}",0 days 07:29:12,8222.28
12,12-0050,123,125,12-001,0 days 00:29:34,10.6,75.5,0,676.99,107.2,158.32,107.2,0,FALSE,26.43,14.8,"(24.385896, 121.297165)",3.67,13.5,"{'<-15°': 0.0, '-15°~-10°': 0.0, '-10°~-5°': 0.0, '-5°~-1°': 0.0, '-1°~1°': 7.69, '1°~5°': 7.69, '5°~10°': 53.85, '10°~15°': 30.77, '>15°': 0.0}",0 days 00:29:34,676.99
12,12-0050,125,128,12-002,0 days 02:58:19.582077,12.3,78,0,2450.98,677.4,276.38,677.4,0,TRUE,250.82,68.26,"(24.383570, 121.286426)",9.63,92.67,"{'<-15°': 0.0, '-15°~-10°': 0.0, '-10°~-5°': 0.0, '-5°~-1°': 0.0, '-1°~1°': 3.39, '1°~5°': 6.78, '5°~10°': 16.95, '10°~15°': 27.12, '>15°': 45.76}",0 days 03:27:53.582077,3127.97
12,12-0050,128,129,12-003,0 days 01:00:12.417923,15.1,77.5,0,983.17,193.8,197.14,193.8,0,TRUE,46.96,25.15,"(24.388687, 121.272073)",7.52,56.51,"{'<-15°': 0.0, '-15°~-10°': 0.0, '-10°~-5°': 0.0, '-5°~-1°': 0.0, '-1°~1°': 7.69, '1°~5°': 38.46, '5°~10°': 30.77, '10°~15°': 7.69, '>15°': 15.38}",0 days 04:28:06,4111.14
12,12-0050,129,128,12-004,0 days 01:17:53.879044,17,75.5,0,983.17,193.8,-197.14,0,193.8,TRUE,-46.96,-25.15,"(24.389007, 121.272381)",7.52,56.51,"{'<-15°': 15.38, '-15°~-10°': 7.69, '-10°~-5°': 30.77, '-5°~-1°': 38.46, '-1°~1°': 7.69, '1°~5°': 0.0, '5°~10°': 0.0, '10°~15°': 0.0, '>15°': 0.0}",0 days 05:45:59.879044,5094.31
12,12-0050,128,125,12-005,0 days 03:06:50.966304,18.1,68.5,0,2450.98,677.4,-276.38,0,677.4,TRUE,-250.82,-68.26,"(24.383677, 121.286523)",9.63,92.67,"{'<-15°': 45.76, '-15°~-10°': 27.12, '-10°~-5°': 16.95, '-5°~-1°': 6.78, '-1°~1°': 3.39, '1°~5°': 0.0, '5°~10°': 0.0, '10°~15°': 0.0, '>15°': 0.0}",0 days 08:52:50.845348,7545.29
12,12-0050,125,123,12-006,0 days 00:36:05.154652,18.1,64,0,676.99,107.2,-158.32,0,107.2,FALSE,-26.43,-14.8,"(24.385593, 121.297482)",3.67,13.5,"{'<-15°': 0.0, '-15°~-10°': 30.77, '-10°~-5°': 53.85, '-5°~-1°': 7.69, '-1°~1°': 7.69, '1°~5°': 0.0, '5°~10°': 0.0, '10°~15°': 0.0, '>15°': 0.0}",0 days 09:28:56,8222.28
12,12-0051,123,125,12-001,0 days 00:34:37,12.6,41,0,676.99,107.2,158.32,107.2,0,FALSE,26.43,14.8,"(24.385896, 121.297165)",3.67,13.5,"{'<-15°': 0.0, '-15°~-10°': 0.0, '-10°~-5°': 0.0, '-5°~-1°': 0.0, '-1°~1°': 7.69, '1°~5°': 7.69, '5°~10°': 53.85, '10°~15°': 30.77, '>15°': 0.0}",0 days 01:30:48.500103,2450.98
12,12-0051,125,128,12-002,0 days 02:20:09.670357,14.5,38,0,2450.98,677.4,276.38,677.4,0,TRUE,250.82,68.26,"(24.383570, 121.286426)",9.63,92.67,"{'<-15°': 0.0, '-15°~-10°': 0.0, '-10°~-5°': 0.0, '-5°~-1°': 0.0, '-1°~1°': 3.39, '1°~5°': 6.78, '5°~10°': 16.95, '10°~15°': 27.12, '>15°': 45.76}",0 days 03:28:06,3434.15
